file_name,column_name,data_type,description,unit,allowed_values_or_range,missing_value_rule,notes
data/plot_data/Fig03_five_seed_stability_mean_std.csv,model_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_five_seed_stability_mean_std.csv,baseline_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_five_seed_stability_mean_std.csv,yerr_low,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_five_seed_stability_mean_std.csv,yerr_high,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_improvement_boxplot.csv,seed,int64,random seed,unitless,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_improvement_boxplot.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_improvement_boxplot.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_improvement_boxplot.csv,improvement_percent_vs_seasonal,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_improvement_boxplot.csv,outperforms_seasonal,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_improvement_boxplot.csv,horizon_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_improvement_boxplot.csv,zero_reference,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,model,object,forecasting model name,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,input_feature_group,object,input feature group,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,seed,int64,random seed,unitless,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,split,object,train/validation/test split identifier,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,best_epoch,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,best_val_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,n,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,checkpoint,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,SeasonalHistoricalAverage_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,SeasonalHistoricalAverage_RMSE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,SeasonalHistoricalAverage_sMAPE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,delta_MAE_vs_seasonal,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,improvement_percent_vs_seasonal,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,outperforms_seasonal,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,horizon_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,seed_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig03_seed_scatter.csv,jitter_group,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,model,object,forecasting model name,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,ablation_group,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,epoch,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,split,object,train/validation/test split identifier,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,train_loss,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,best_val_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,best_epoch,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,elapsed_seconds,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,speed_only_MAE,float64,traffic speed variable or speed-derived metric,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,delta_MAE_vs_speed_only,float64,traffic speed variable or speed-derived metric,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,improvement_percent_vs_speed_only,float64,traffic speed variable or speed-derived metric,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,improvement_percent_vs_seasonal,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,horizon_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,ablation_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,is_speed_only,bool,traffic speed variable or speed-derived metric,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,recommended_color_group,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig04_ablation_data.csv,interpretation_short,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,model,object,forecasting model name,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,input_feature_group,object,input feature group,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,split,object,train/validation/test split identifier,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,n,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,best_epoch,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,SeasonalHistoricalAverage_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,SeasonalHistoricalAverage_RMSE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,SeasonalHistoricalAverage_sMAPE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,delta_MAE_vs_seasonal,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,improvement_percent_vs_seasonal,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,is_best_history_for_horizon,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,history_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,horizon_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,best_marker,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig05_history_sensitivity_data.csv,plot_order,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig06_volatility_error_data.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig06_volatility_error_data.csv,volatility_bin,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig06_volatility_error_data.csv,n,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig06_volatility_error_data.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig06_volatility_error_data.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig06_volatility_error_data.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig06_volatility_error_data.csv,horizon_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig06_volatility_error_data.csv,volatility_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig06_volatility_error_data.csv,volatility_order,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig06_volatility_error_data.csv,high_vs_low_flag,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_degradation_summary_data.csv,stress_type,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_degradation_summary_data.csv,worst_case_mae_increase_pct,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_degradation_summary_data.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_degradation_summary_data.csv,level,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_degradation_summary_data.csv,source_csv,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,missing_level,float64,artificial missingness level used in robustness stress test,proportion,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,n,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,horizon_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,perturbation_type,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,perturbation_level,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,baseline_MAE_at_zero,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,MAE_increase_vs_zero,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_missingness_stress_data.csv,MAE_increase_percent_vs_zero,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,noise_level,float64,artificial noise level used in robustness stress test,proportion,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,n,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,horizon_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,perturbation_type,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,perturbation_level,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,baseline_MAE_at_zero,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,MAE_increase_vs_zero,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_noise_stress_data.csv,MAE_increase_percent_vs_zero,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,train_ratio,float64,percentage of training data used in small-sample experiment,proportion,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,train_ratio_percent,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,model,object,forecasting model name,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,feature_group,object,input feature group,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,mae_mean,float64,mean MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,mae_std,float64,standard deviation of MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,rmse_mean,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,rmse_std,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,smape_mean,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,smape_std,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,mae_full_train_mean,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,mae_degradation_vs_full_pct,float64,relative MAE change compared with full training,percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,n_train_windows_mean,float64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig07_small_sample_training_data.csv,n_test_windows_mean,float64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,dataset,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,model,object,forecasting model name,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,feature_group,object,input feature group,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,seed_count,float64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,history_steps,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,horizon_steps,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,MAE_mean,float64,mean MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,MAE_std,float64,standard deviation of MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,MAE_cv,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,RMSE_mean,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,sMAPE_mean,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,outperforms_historical_average_all_seeds,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,outperforms_persistence_all_seeds,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,interpretation,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,baseline_name,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,baseline_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,seed,float64,random seed,unitless,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,outperforms_HA,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,outperforms_Persistence,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,dataset_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,benchmark_role,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,claim_boundary,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/FigA1_public_benchmark_sanity_data.csv,recommended_location,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,experiment,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,model,object,forecasting model name,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,feature_group,object,input feature group,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,target,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,target_column,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,train_ratio,float64,percentage of training data used in small-sample experiment,proportion,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,seed,int64,random seed,unitless,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,mae,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,rmse,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,smape,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,n_train_windows,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,n_val_windows,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,n_test_windows,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
